trade_id,symbol,row,bar_entry,date_entry,bar_exit,date_exit,hold_bars,era,year_entry,exit_reason,pct_mom,mom_raw,pct_mom_exit,price_close,price_open_fill,price_close_exit,dv,dv_pct,beta,half_spread_PUB_bp,half_spread_PB_bp,members_at_entry,pct_rsi,pct_rev_5,pct_rev_21,pct_dist_52w_high,pct_max_ret_21,pct_park_vol_21,pct_amihud_21,pct_cs_spread,pct_trailing_return,pnl_hedged_bp,pnl_unhedged_bp,pnl_market_bp,mfe_bp,mae_bp,bars_to_mfe,bars_to_mae,two_c_PUB_bp,two_c_PB_bp,pnl_net_PUB_bp,pnl_net_PB_bp,status_meta,delist_date
41,USNA,1439,1016,2014-01-16,1037,2014-02-18,22,1,2014,rank,97.110333,0.686641,74.077329,59.06,60.31,76.17,6844127.920635,1.390922,1.158103,54.769513,37.306371,38,1.313485,0.963222,1.313485,7.968476,35.464098,92.90718,98.511384,95.884413,17.600701,2476.58950503,2546.2570399,69.66753488,2476.589505,-225.57132,22,1,102.142628,143.328823,2374.44687724,2333.26068207,survived,
42,AER,29,1017,2014-01-17,1248,2014-12-17,232,1,2014,rank,98.336252,0.818572,73.423423,36.0,35.52,37.98,31773812.333333,48.389458,1.502278,36.872335,34.84197,39,73.292469,27.93345,70.315236,36.865149,88.704028,91.681261,40.017513,85.726795,99.737303,619.34335683,1055.82288321,436.47952638,3235.528986,56.217634,76,5,66.530385,37.619747,552.81297159,581.72360944,survived,
43,AVTA,138,1019,2014-01-22,1059,2014-03-20,41,1,2014,rank,95.359019,0.634651,79.137324,27.15,26.93,19.54,14201625.15873,23.464912,1.103652,46.343905,93.202291,40,7.618214,10.770578,5.341506,32.837128,35.288967,78.896673,78.371278,92.90718,10.070053,-3316.86618964,-3088.44020779,228.42598185,56.10367,-3431.481442,1,27,84.406417,176.509236,-3401.27260661,-3493.37542604,delisted,2023-11-27
44,THRM,1365,1020,2014-01-23,1300,2015-03-05,281,1,2014,rank,95.716783,0.623147,76.930147,27.57,28.0,47.045,9538840.920635,10.322108,1.593495,29.898005,0.0,41,84.702797,99.388112,79.632867,93.968531,88.898601,95.017483,96.066434,74.562937,90.996503,5345.12224434,6369.89143373,1024.76918939,5924.207262,-1220.317893,161,10,62.210225,106.562635,5282.91201946,5238.55960932,survived,
45,MTOR,926,1022,2014-01-27,1293,2015-02-24,272,1,2014,rank,95.709282,0.662501,74.40367,9.48,9.47,14.23,14389307.285714,23.645681,2.390854,49.469277,83.203138,43,51.050788,1.838879,43.169877,32.136602,81.523643,96.76007,88.704028,95.008757,96.059545,3785.15740967,5116.31947736,1331.16206769,4886.953891,120.650666,241,1,111.138382,134.634186,3674.019028,3650.52322333,delisted,2022-08-03
46,UTHR,1444,1022,2014-01-27,1089,2014-05-02,68,1,2014,rank,97.985989,0.767168,79.62963,105.71,107.66,104.22,68476676.403175,69.033675,1.940512,45.656798,80.359492,43,72.241681,20.227671,20.577933,61.033275,57.530648,87.302977,36.339755,93.432574,95.359019,-474.35147651,-136.27457347,338.07690304,0.128107,-1959.703964,2,64,117.458005,93.499212,-591.80948157,-567.85068871,survived,
47,BA,147,1025,2014-01-30,1074,2014-04-10,50,1,2014,rank,95.175439,0.619927,79.100529,126.53,131.7,123.64,587888083.079365,98.017621,0.855349,14.56462,0.0,44,19.210526,3.947368,37.280702,51.140351,32.017544,26.403509,1.666667,14.649123,45.0,-758.45711234,-524.40456017,234.05255217,-236.340351,-1189.238313,9,34,33.230011,0.790326,-791.6871237,-759.24743874,survived,
48,YGE,1556,1028,2014-02-04,1060,2014-03-21,33,1,2014,ineligible,96.924429,0.722228,99.210526,5.9,5.82,4.76,43398568.197143,56.671554,1.918816,76.83799,0.0,44,65.641476,17.311072,27.680141,7.11775,93.936731,99.209139,76.010545,99.209139,99.033392,-2464.52499204,-1712.37930255,752.14568949,821.676247,-2464.524992,22,33,165.427778,16.949153,-2629.95277019,-2481.47414458,delisted,2018-06-29
49,KERX,769,1029,2014-02-05,1206,2014-10-17,178,1,2014,rank,95.6942,0.670796,68.950178,14.76,15.02,15.37,46813754.377778,57.844575,1.573702,73.543111,108.881909,45,86.203866,16.959578,97.803163,81.282953,97.275923,98.857645,76.010545,98.681898,95.342707,622.92255194,1072.02242701,449.09987507,1261.97501,-2206.326878,142,66,135.397934,190.689891,487.52461834,432.23266056,delisted,2018-12-12
50,AAL,1,1030,2014-02-06,1304,2015-03-11,275,1,2014,rank,95.877193,0.651482,78.440367,34.66,33.71,47.39,600519860.202858,98.020528,0.620364,38.952714,0.0,46,99.736842,91.666667,99.736842,98.508772,89.736842,87.105263,7.105263,82.719298,98.333333,2979.8567658,4285.65607735,1305.79931155,4655.448531,-1330.939225,243,173,86.939075,2.88517,2892.91769096,2976.97159557,survived,
51,ARAY,98,1032,2014-02-10,1114,2014-06-09,83,1,2014,ineligible,95.877193,0.684097,87.367491,9.93,9.9,8.51,11034859.857143,13.543192,1.435599,67.244678,94.08035,47,87.631579,2.894737,96.403509,62.54386,99.035088,93.070175,94.473684,97.280702,95.877193,-2080.20644212,-1302.74187549,777.46456663,72.428632,-2608.344956,3,57,112.023234,134.850808,-2192.22967563,-2215.05725061,collapsed,
52,MHR,881,1034,2014-02-12,1174,2014-09-03,141,1,2014,rank,95.158451,0.699504,79.521277,8.02,8.08,6.41,30295378.587302,45.833333,1.943925,72.65978,42.319763,48,57.834507,14.876761,73.151408,54.31338,86.179577,94.630282,77.200704,98.503521,97.271127,-2685.66448813,-1803.69001546,881.97447268,1096.950916,-3298.551299,6,123,132.912362,54.788591,-2818.5768497,-2740.45307915,delisted,2015-11-10
53,WDC,1501,1043,2014-02-26,1109,2014-06-02,67,1,2014,rank,95.175439,0.64022,77.353464,89.28,88.14,87.659999,173661920.954461,87.136628,0.965354,26.576812,25.646641,46,60.263158,71.666667,52.192982,75.877193,54.824561,43.77193,14.122807,52.192982,66.052632,20.57989754,68.77932964,48.1994321,615.620522,-642.952264,34,10,62.878161,49.938448,-42.29826385,-29.35855014,survived,
54,AYI,144,1046,2014-03-03,1159,2014-08-12,114,1,2014,rank,95.342707,0.626385,78.571429,140.22,140.19,114.06,46299206.619048,55.758017,1.401067,27.129975,0.0,47,94.288225,84.973638,79.525483,82.337434,26.098418,39.630931,41.212654,52.460457,97.803163,-2068.0678362,-1801.37494618,266.69289002,34.44138,-2616.201896,9,105,47.15861,0.713165,-2115.22644619,-2068.78100122,survived,
55,UAA,1422,1047,2014-03-04,1278,2015-02-02,232,1,2014,rank,96.919014,0.750508,76.902174,117.18,115.75,71.95,131220466.047619,82.340116,1.249403,31.793002,71.429105,47,87.940141,28.433099,79.137324,63.292254,78.785211,76.848592,15.757042,69.102113,97.799296,2403.98885367,2710.6819976,306.69314393,2535.093208,-1764.373078,231,46,63.3443,72.282492,2340.64455361,2331.70636121,collapsed,
56,HTH,674,1048,2014-03-05,1113,2014-06-06,66,1,2014,rank,95.342707,0.649957,79.416961,24.44,24.7,20.63,8237261.396825,3.270349,1.184154,32.508958,0.0,48,59.490334,94.288225,44.551845,68.629174,73.374341,65.641476,97.275923,73.022847,62.478032,-1782.2918041,-1678.67627381,103.61553028,188.717892,-1899.865041,23,64,80.589771,29.788004,-1862.88157538,-1812.07980831,survived,
57,SMCI,1262,1052,2014-03-11,1400,2015-07-28,349,1,2014,rank,95.149912,0.582404,77.155963,19.0,20.4,25.33,9122797.365079,5.587808,1.726361,48.364397,0.0,50,19.135802,37.830688,9.435626,28.835979,60.582011,91.975309,93.56261,93.209877,95.502646,2968.62746779,3481.6563099,513.02884211,7266.621143,-1524.662287,244,24,108.198982,5.263158,2860.42848624,2963.36430989,survived,
58,WYNN,1542,1052,2014-03-11,1189,2014-09-24,138,1,2014,rank,95.679012,0.613353,78.812057,240.13,241.99,185.95,338781088.095238,94.702467,1.359067,23.982933,0.0,50,75.220459,19.312169,77.865961,71.164021,56.525573,58.289242,6.613757,55.291005,92.328042,-2364.78894537,-2204.96848066,159.82046471,8.00444,-2853.905492,1,132,56.869929,16.604665,-2421.65887407,-2381.3936107,survived,
59,SCOR,1217,1061,2014-03-24,1122,2014-06-19,62,1,2014,rank,96.052632,0.640167,79.557522,33.16,33.78,35.23,7935192.492063,1.376812,1.483994,21.897777,68.189198,47,91.315789,98.684211,73.947368,99.210526,92.719298,80.614035,96.052632,45.175439,95.350877,193.89395308,556.36358538,362.4696323,323.265134,-1512.608946,58,25,52.207816,128.596826,141.68613686,65.29712734,collapsed,
60,EBS,445,1069,2014-04-03,1138,2014-07-14,70,1,2014,rank,95.141343,0.654171,79.62963,25.01,25.88,23.11,9713165.015873,8.357558,0.901185,60.106347,0.0,47,22.349823,46.908127,72.173145,41.254417,97.614841,92.844523,92.667845,97.261484,60.512367,-1142.21609694,-904.243714,237.97238294,576.703975,-1868.266636,19,34,112.32833,3.998401,-1254.54442714,-1146.21449758,collapsed,
61,IDTI,700,1081,2014-04-22,1417,2015-08-20,337,1,2014,rank,95.132743,0.663385,74.493554,11.85,11.41,17.65,29797032.134921,40.975255,1.962065,47.014773,99.204924,44,17.256637,47.522124,5.044248,29.115044,51.238938,86.283186,71.769912,91.59292,7.168142,5242.74947782,5569.15923357,326.40975576,7385.293042,150.937857,284,5,96.159003,107.643743,5146.59047473,5135.10573524,delisted,2019-03-29
62,SWKS,1327,1081,2014-04-22,1486,2015-11-27,406,1,2014,rank,95.309735,0.666265,76.805054,37.96,37.21,81.9,115401895.666667,78.6754,1.219872,39.570377,0.0,44,68.761062,90.0,20.442478,68.761062,52.123894,77.964602,28.938053,82.743363,78.318584,8773.83808738,9277.18607516,503.34798778,10545.692965,128.244005,298,1,81.367862,7.264114,8692.47022495,8766.573973,survived,
63,KFY,773,1084,2014-04-25,1203,2014-10-14,120,1,2014,rank,95.132743,0.59031,79.982206,28.74,29.18,25.8,11550885.68254,13.008721,1.397375,43.689091,8.802672,45,54.778761,30.176991,47.522124,76.371681,74.247788,81.504425,88.938053,87.876106,95.486726,-701.20695339,-1062.16470659,-360.9577532,728.374463,-1794.69747,31,111,76.124754,60.922573,-777.3317072,-762.12952612,survived,
64,AUXL,130,1087,2014-04-30,1112,2014-06-05,26,1,2014,rank,95.68662,0.638465,78.495575,22.51,23.25,21.55,42641635.428571,51.30246,2.055695,51.499264,61.471513,44,53.785211,15.228873,69.982394,25.088028,94.102113,97.623239,82.482394,94.630282,23.151408,-1081.95849728,-680.37250181,401.58599548,-351.463367,-1725.072446,21,13,94.688847,171.01947,-1176.64734416,-1252.97796692,delisted,2015-01-29
65,HOLI,658,1092,2014-05-07,1203,2014-10-14,112,1,2014,rank,95.309735,0.57717,75.533808,20.55,21.72,21.41,10338196.826508,10.636758,1.324705,44.314744,86.128668,43,59.557522,77.433628,62.212389,55.132743,82.035398,97.079646,96.902655,86.637168,87.345133,339.86042725,94.61382373,-245.24660352,629.280238,-1348.683245,30,8,67.525119,200.661513,272.3353087,139.19891404,survived,2026-08-27
66,MNKD,897,1095,2014-05-12,1098,2014-05-15,4,1,2014,rank,95.438283,0.564628,72.606383,6.33,6.25,6.93,61255781.568254,63.708514,1.518711,58.049542,0.0,43,50.0,27.101968,7.781753,9.033989,62.522361,93.112701,65.501792,93.291592,89.534884,1137.96510223,1062.31746659,-75.64763564,1175.651009,15.666669,3,1,121.377892,123.687579,1016.58721017,1014.27752335,collapsed,
67,ATK,126,1096,2014-05-13,1098,2014-05-15,3,1,2014,ineligible,97.787611,0.649959,97.074468,150.02,150.89,134.09,56093890.164516,60.621387,0.861418,35.684693,0.0,45,64.159292,27.345133,80.088496,69.115044,89.823009,71.769912,52.393617,76.725664,82.566372,-940.72321235,-1132.65778089,-191.93456854,-7.532811,-940.723212,1,3,68.484607,0.666578,-1009.20781965,-941.38979014,delisted,2015-02-09
68,SWHC,1326,1096,2014-05-13,1099,2014-05-16,4,1,2014,ineligible,95.132743,0.52009,93.516874,15.58,15.96,15.25,25271523.638033,36.199422,0.818219,37.351465,0.0,45,85.575221,46.283186,83.097345,89.469027,86.460177,83.274336,82.358156,79.734513,94.60177,-305.62112518,-449.81707202,-144.19594684,-187.970152,-317.249258,1,3,81.314388,6.418485,-386.93551277,-312.03961042,delisted,2016-12-30
69,SEM,1231,1097,2014-05-14,1251,2014-12-22,155,1,2014,rank,95.663717,0.515518,79.406475,13.94,13.84,14.57,9296657.539683,7.297688,0.553569,16.72875,3.579975,46,76.548673,19.557522,48.230088,74.955752,19.734513,51.415929,77.748227,15.663717,97.256637,345.15480754,980.66245411,635.50764657,1140.320135,-1429.709974,60,101,79.644272,90.343194,265.5105357,254.81161348,delisted,2026-07-01
70,WIT,1513,1097,2014-05-14,1160,2014-08-13,64,1,2014,rank,95.486726,0.514621,74.293286,11.830002,12.000002,11.779998,7520739.536453,0.939306,0.934916,26.263381,0.0,46,13.185841,53.539823,4.159292,27.168142,33.716814,62.566372,94.414894,51.238938,16.548673,-397.85472005,13.49173382,411.34645388,-82.564947,-1186.805016,2,15,58.19875,31.764415,-456.05347044,-429.61913462,survived,
71,ATK,126,1101,2014-05-20,1162,2014-08-15,62,1,2014,rank,96.524064,0.561276,78.822496,124.17,131.0,129.6,55858698.013443,60.704023,1.107397,27.260587,0.0,44,5.258467,0.089127,29.500891,26.114082,89.393939,85.294118,51.782531,64.26025,27.71836,-479.57830101,2.91424138,482.49254239,142.617127,-841.65038,15,2,54.88464,0.805348,-534.46294063,-480.38364852,delisted,2015-02-09
72,FSS,560,1104,2014-05-23,1120,2014-06-17,17,1,2014,ineligible,95.478723,0.558963,95.663717,14.17,13.93,14.62,7403132.079365,0.359712,1.280873,41.404534,0.0,43,13.20922,16.400709,8.599291,36.08156,52.216312,79.875887,91.755319,88.20922,22.606383,29.88710802,501.27937356,471.39226554,353.848633,-281.195544,11,5,69.593988,7.057163,-39.70688011,22.829945,survived,
73,LUV,845,1106,2014-05-28,1392,2015-07-16,287,1,2014,rank,95.309735,0.517108,78.033088,26.43,25.94,34.57,150166536.952381,84.841954,1.098143,18.096677,42.044288,44,97.256637,77.256637,86.814159,96.017699,42.389381,35.486726,17.256637,27.699115,86.637168,2574.29598747,3523.53377487,949.2377874,5934.973902,-269.025158,171,12,44.111107,45.827868,2530.18488083,2528.46811993,survived,
74,SWHC,1326,1109,2014-06-02,1149,2014-07-29,41,1,2014,rank,95.115453,0.495287,76.144366,16.3,15.99,13.36,24424629.7825,36.435786,1.018233,26.811248,0.0,45,77.175844,90.674956,85.701599,80.550622,74.689165,84.635879,71.136767,65.808171,72.024867,-2005.7058102,-1716.1227513,289.5830589,424.096875,-2070.805428,7,29,64.994591,6.134969,-2070.70040166,-2011.84077953,delisted,2016-12-30
75,RFMD,1163,1112,2014-06-05,1262,2015-01-08,151,1,2014,delist,95.309735,0.494466,99.90942,9.65,9.72,16.59,84510734.603175,72.510823,1.617546,30.843615,96.763543,46,91.59292,39.734513,95.663717,92.831858,67.699115,80.265487,38.495575,78.141593,97.787611,5476.48768903,5869.93604804,393.44835901,5763.720673,-736.89128,149,17,74.305732,203.889781,5402.18195733,5272.59790821,delisted,2015-01-08
76,UTHR,1444,1112,2014-06-05,1139,2014-07-15,28,1,2014,rank,95.132743,0.490942,77.473498,96.98,96.99,91.43,83582294.285714,72.222222,1.511446,30.613201,80.266772,46,13.893805,73.185841,5.044248,22.035398,27.345133,78.672566,41.504425,77.964602,32.123894,-765.31429735,-527.11975293,238.19454442,-32.943254,-1456.91309,5,10,96.506141,81.297913,-861.82043791,-846.61221028,survived,
77,ZBRA,1561,1114,2014-06-09,1293,2015-02-24,180,1,2014,rank,95.141343,0.501103,79.541284,78.87,78.3,92.4,41667575.365079,53.097983,0.820494,15.879397,50.400654,44,95.318021,86.130742,55.035336,87.014134,56.272085,46.024735,41.077739,28.533569,87.54417,1273.6894503,1891.23447953,617.54502924,1273.68945,-1656.142301,180,90,52.199722,105.128055,1221.48972791,1168.56139569,survived,
78,HWM,681,1115,2014-06-10,1315,2015-03-26,201,1,2014,rank,95.141343,0.466396,76.733577,14.23,14.26,12.88,261337086.222199,92.733813,1.345119,20.562344,54.679784,44,71.996466,71.289753,74.469965,78.533569,84.717314,65.636042,17.402827,51.501767,72.526502,-1028.58176162,-564.612096,463.96966562,2040.029586,-1172.261238,123,197,50.050511,61.707191,-1078.63227303,-1090.28895215,survived,
79,ISIL,735,1116,2014-06-11,1161,2014-08-14,46,1,2014,rank,96.017699,0.489028,79.665493,15.1,15.05,13.24,14808949.233762,23.381295,1.771669,36.358667,22.575401,45,99.026549,94.955752,94.955752,92.654867,83.80531,86.283186,72.300885,91.238938,96.902655,-1202.81034175,-1166.15202646,36.65831529,315.375976,-1371.022705,8,36,95.169937,29.197917,-1297.9802786,-1232.00825899,delisted,2017-02-27
80,GSM,620,1119,2014-06-16,1120,2014-06-17,2,1,2014,ineligible,95.124113,0.480182,96.017699,20.89,20.74,21.22,7195893.938095,0.787966,1.418964,19.854202,4.662631,46,70.478723,71.010638,88.386525,58.599291,91.578014,79.521277,96.719858,49.734043,59.308511,139.22620036,230.2943323,91.06813194,139.2262,37.414139,2,1,47.361649,14.402853,91.86455087,124.82334737,survived,
81,GGAL,586,1122,2014-06-19,1191,2014-09-26,70,1,2014,rank,99.557522,0.855572,79.166667,12.77,12.47,14.22,7617246.793651,2.7897,1.101279,80.138423,0.0,45,10.707965,1.681416,53.00885,22.212389,94.955752,99.20354,98.318584,99.557522,15.486726,2008.9508384,1786.69102349,-222.25981491,3481.143444,244.939987,29,1,140.807206,122.565431,1868.14363241,1886.38540743,survived,
82,MCK,860,1123,2014-06-20,1234,2014-11-26,112,1,2014,rank,95.486726,0.456483,77.708703,185.49,185.46,208.24,244068240.714286,92.060086,1.00595,16.799282,58.556735,46,33.716814,41.504425,29.646018,62.743363,70.884956,43.451327,7.522124,32.831858,77.079646,1078.64734319,1254.09275413,175.44541094,1343.54031,-17.383269,79,7,40.170875,59.095848,1038.47646789,1019.55149518,survived,
83,RCL,1153,1123,2014-06-20,1361,2015-06-02,239,1,2014,rank,95.309735,0.454576,78.702011,56.35,55.6,77.26,84456771.380952,72.317597,1.316047,13.083208,0.0,46,41.504425,68.40708,46.637168,68.40708,38.495575,61.858407,31.061947,17.256637,67.168142,3326.06981375,3944.28405254,618.21423879,4620.312941,-98.516653,149,13,38.690571,1.774623,3287.37924267,3324.29519086,survived,
84,CPE,330,1125,2014-06-24,1207,2014-10-20,83,1,2014,rank,99.73545,1.111131,75.932504,10.8,11.44,5.95,7918899.857143,3.505007,1.130617,49.55637,106.292545,49,85.449735,97.971781,81.569665,91.446208,83.5097,96.208113,96.031746,96.737213,96.91358,-5138.65892526,-5720.41537534,-581.75645008,451.542529,-6266.812202,11,79,99.93872,115.551804,-5238.59764552,-5254.21072929,delisted,2024-04-11
85,MSTR,922,1125,2014-06-24,1182,2014-09-15,58,1,2014,rank,95.502646,0.521872,79.307282,139.87,143.44,136.66,13620334.253968,19.957082,1.461945,46.860992,0.0,49,66.75485,21.428571,26.719577,84.215168,19.488536,80.335097,76.27866,96.031746,94.268078,-321.97099993,-377.56867212,-55.59767219,658.053803,-524.520557,25,44,81.587264,29.103733,-403.55826349,-351.07473269,survived,
86,SWC,1325,1125,2014-06-24,1233,2014-11-25,109,1,2014,rank,95.855379,0.524134,76.916221,16.86,17.01,13.57,38744127.926032,51.573677,0.864654,19.578045,54.129537,49,30.776014,72.222222,5.379189,50.705467,74.691358,81.040564,60.934744,47.354497,65.696649,-2111.45705438,-1930.37152116,181.08553322,1444.457507,-3248.645349,35,95,78.485528,146.717362,-2189.94258269,-2258.17441622,delisted,2017-05-12
87,GSM,620,1130,2014-07-01,1155,2014-08-06,26,1,2014,ineligible,96.929825,0.609225,95.4947,20.99,20.89,19.25,7427860.095238,1.640514,1.511101,24.528849,50.231094,50,28.333333,8.508772,51.842105,50.087719,73.421053,73.421053,95.350877,62.894737,60.438596,-362.65297057,-775.2635534,-412.61058283,256.079816,-483.048391,17,22,52.891942,196.031465,-415.54491281,-558.68443553,survived,
88,UHAL,1429,1130,2014-07-01,1221,2014-11-07,92,1,2014,rank,95.701754,0.533784,70.930233,292.22,290.36,278.63,12410782.15873,16.619116,0.917479,24.775963,0.0,50,60.438596,44.122807,64.122807,74.298246,53.596491,70.614035,82.894737,63.421053,76.22807,-202.99423948,-317.14290394,-114.14866445,150.621935,-776.640845,6,73,56.153357,0.342208,-259.14759679,-203.33644741,collapsed,
89,CNX,319,1133,2014-07-07,1165,2014-08-20,33,1,2014,rank,95.158451,0.544004,74.03169,44.55,45.58,39.73,104776602.31746,78.438395,1.156108,24.367979,0.0,52,19.102113,8.010563,18.573944,49.383803,79.841549,82.306338,28.080986,63.116197,42.165493,-1223.97925031,-1323.88322063,-99.90397032,-143.572267,-1223.97925,1,33,58.030677,28.895852,-1282.00992722,-1252.87510277,survived,
90,SNN,1270,1133,2014-07-07,1225,2014-11-13,93,1,2014,rank,95.510563,0.55196,77.728086,89.4,88.8,33.7,21528005.0,35.601719,0.456847,9.7605,0.0,52,31.426056,41.285211,1.672535,27.376761,20.68662,24.207746,62.940141,7.482394,88.644366,-118.79882561,-249.56958114,-130.77075553,539.898578,-936.775035,20,73,15.497509,1.118568,-134.29633455,-119.91739385,survived,
91,BMA,195,1134,2014-07-08,1217,2014-11-03,84,1,2014,ineligible,99.033392,0.857898,89.572193,38.94,39.0,41.47,7041131.545714,0.500715,0.979297,88.806923,0.0,53,87.434095,99.209139,94.463972,60.544815,99.384886,99.560633,99.73638,99.384886,98.506151,1255.4250512,1203.54958801,-51.87546319,1817.636298,-977.859823,4,33,154.161099,209.166757,1101.26395172,1046.25829424,survived,
92,TRUE,1402,1135,2014-07-09,1365,2015-06-08,231,1,2014,rank,96.045694,0.60499,50.548446,14.39,14.35,13.01,36859969.81746,50.429185,2.043905,104.760196,0.0,54,79.876977,13.44464,28.558875,35.588752,98.857645,99.912127,99.912127,99.73638,99.912127,384.96557953,979.7130749,594.74749537,6216.7771,-1377.984433,120,8,172.469502,53.978967,212.49607722,330.98661252,survived,2026-08-27
93,VNDA,1465,1137,2014-07-11,1154,2014-08-05,18,1,2014,rank,95.149912,0.540908,79.276896,14.27,14.36,13.99,12546317.81746,17.095851,4.84176,56.97643,116.788548,55,42.063492,0.793651,20.723104,9.259259,96.560847,98.500882,96.91358,97.619048,99.73545,21.39918855,-191.73341111,-213.13259967,496.302703,-979.448607,15,5,151.622309,123.796257,-130.22312084,-102.39706802,survived,
94,CODE,320,1140,2014-07-16,1284,2015-02-10,145,1,2014,ineligible,95.318021,0.528759,,22.9,21.87,35.95,20541492.365079,34.025788,0.976835,40.462044,161.19475,53,77.473498,26.590106,56.978799,73.763251,73.939929,84.010601,74.469965,92.844523,96.731449,5749.30226552,6018.84706478,269.54479925,6176.59243,-2281.175619,137,76,105.813227,165.561562,5643.48903872,5583.74070339,delisted,2015-03-12
95,MTW,930,1150,2014-07-30,1212,2014-10-27,63,1,2014,rank,95.334507,0.543649,76.971326,30.64,30.02,18.91,63250383.484317,66.310541,1.572723,16.997664,0.0,52,27.728873,9.066901,11.883803,44.454225,3.785211,49.735915,44.630282,32.306338,74.735915,-4000.00882428,-4285.81091101,-285.80208673,238.846242,-4406.120473,1,55,55.26871,3.263708,-4055.27753462,-4003.27253185,survived,
96,MMYT,896,1154,2014-08-05,1268,2015-01-16,115,1,2014,ineligible,98.677249,0.849338,86.429872,30.28,29.81,26.73,8962546.730159,8.760684,2.486804,67.828972,93.193811,52,85.802469,92.857143,22.134039,25.308642,73.104056,99.029982,99.559083,99.029982,67.283951,-771.11173158,-589.6274116,181.48431998,268.825106,-1897.798764,26,51,123.860896,96.49632,-894.97262799,-867.60805203,survived,
97,KOG,791,1162,2014-08-15,1163,2014-08-18,2,1,2014,ineligible,95.334507,0.513797,,14.87,14.55,14.82,86881950.428571,75.53495,1.675165,70.992262,51.840892,48,22.09507,4.489437,11.53169,38.820423,84.771127,88.292254,40.757042,98.679577,53.609155,128.97045514,186.30652366,57.33606853,268.50904,128.970455,1,2,153.947815,58.565841,-24.97735996,70.40461383,delisted,2014-12-09
98,SHPG,1245,1162,2014-08-15,1264,2015-01-12,103,1,2014,ineligible,98.855634,0.807026,,242.61,243.06,209.1,359715489.127619,95.221113,1.12032,14.259733,3.903242,48,58.890845,85.827465,40.228873,65.580986,24.559859,41.285211,2.728873,12.059859,86.003521,-787.81954649,-795.76844533,-7.94889884,1111.978233,-2156.999884,39,43,29.431124,4.315426,-817.25067028,-792.13497249,delisted,2019-01-08
99,MNKD,897,1164,2014-08-19,1181,2014-09-12,18,1,2014,rank,95.149912,0.52971,79.20354,7.25,7.37,6.68,114590535.973016,81.578947,2.354462,38.167621,0.0,47,2.910053,0.440917,0.440917,4.850088,87.213404,99.382716,52.998236,90.035273,0.617284,-990.32596404,-960.60292076,29.72304328,19.651244,-990.325964,7,18,81.606034,13.793103,-1071.93199838,-1004.11906749,collapsed,
100,CALM,247,1169,2014-08-26,1299,2015-03-04,131,1,2014,rank,95.326279,0.526161,79.908257,78.64,77.85,37.25,10528062.730159,13.262411,1.150564,25.051326,0.0,47,47.530864,20.017637,25.132275,59.876543,73.280423,94.973545,88.977072,63.932981,78.218695,-247.88005684,49.56163367,297.4416905,2841.800319,-669.725665,33,119,68.842287,35.046546,-316.72234375,-282.92660333,survived,
101,HDB,639,1170,2014-08-27,1351,2015-05-18,182,1,2014,rank,95.132743,0.497352,77.248201,49.47,49.12,57.7,42685472.142857,56.950355,0.939934,16.624699,5.798858,48,36.371681,15.309735,51.946903,62.920354,76.902655,41.504425,56.19469,28.40708,48.053097,1247.80142359,1854.2077181,606.40629452,2557.04754,-160.573922,105,27,38.090303,44.669091,1209.7111209,1203.13233252,survived,
102,X,1543,1172,2014-08-29,1222,2014-11-10,51,1,2014,rank,95.848057,0.609826,79.553571,38.65,37.74,36.7,217789938.666667,91.442716,1.008225,30.943911,86.676558,48,85.24735,84.187279,95.4947,61.572438,86.30742,87.897527,11.572438,80.830389,99.558304,90.60941938,6.43304694,-84.17637244,2097.979825,-402.967603,14,30,95.483523,89.26388,-4.87410355,1.3455397,delisted,2025-06-18
103,WDC,1501,1173,2014-09-02,1226,2014-11-14,54,1,2014,rank,95.124113,0.497795,75.939177,102.0,103.070001,98.41,166381767.876839,88.330976,1.007654,23.255621,11.201872,49,79.698582,77.393617,42.109929,94.237589,29.875887,32.712766,7.535461,57.712766,87.677305,-225.49487118,-350.61034328,-125.1154721,147.221108,-873.961489,47,33,49.259264,46.980125,-274.75413512,-272.47499625,survived,
104,SLXP,1259,1176,2014-09-05,1242,2014-12-09,67,1,2014,rank,97.964602,0.725961,46.409336,154.51,154.46,107.985,180304328.730159,89.447592,1.454422,42.682861,0.0,47,77.610619,19.380531,93.362832,63.80531,98.672566,97.787611,20.088496,92.300885,92.831858,-2550.85914086,-2632.63740385,-81.77826299,1270.570319,-4265.886416,13,46,86.341081,150.634414,-2637.2002221,-2701.49355494,delisted,2015-04-01
105,MODV,902,1178,2014-09-09,1255,2014-12-29,78,1,2014,ineligible,95.132743,0.500998,93.363636,44.31,46.45,37.63,6622681.15873,0.355114,0.054063,36.543245,4.888456,47,78.318584,84.159292,9.823009,74.60177,93.893805,94.070796,98.495575,91.061947,97.256637,-1835.14898956,-1771.35089353,63.79809603,899.312007,-2709.670453,16,50,104.594594,7.145283,-1939.74358385,-1842.29427271,collapsed,2026-08-27
