bar,date,year,era,members,entries,exits,gross_bp,cost_bp,net_PUB_bp,net_PB_bp,equity_gross_bp,equity_net_PUB_bp,market_bp
1647,2016-07-20,2016,1,54,0,4,-72.62537788,0.7746539,-73.40003178,-72.94442118,798.184011,296.982937,63.37116998
1648,2016-07-21,2016,1,53,0,1,2.73078117,0.7746539,1.95612727,2.41173787,800.914792,298.939064,-28.04505568
1649,2016-07-22,2016,1,53,1,1,18.13829804,0.7746539,17.36364414,17.81925474,819.05309,316.302708,56.76856763
1650,2016-07-25,2016,1,52,0,1,2.52157703,0.7746539,1.74692312,2.20253372,821.574667,318.049631,-36.38041627
1651,2016-07-26,2016,1,52,1,1,26.90015082,0.7746539,26.12549692,26.58110752,848.474818,344.175128,60.69449558
1652,2016-07-27,2016,1,54,2,0,27.59881287,0.7746539,26.82415897,27.27976957,876.073631,370.999287,-6.24764844
1653,2016-07-28,2016,1,55,1,0,23.42730495,0.7746539,22.65265104,23.10826164,899.500936,393.651938,1.3405678
1654,2016-07-29,2016,1,55,0,0,-3.80456928,0.7746539,-4.57922318,-4.12361258,895.696367,389.072715,34.13589619
1655,2016-08-01,2016,1,55,0,0,26.23984002,0.7746539,25.46518612,25.92079672,921.936207,414.537901,-44.22884559
1656,2016-08-02,2016,1,56,1,0,65.88247898,0.7746539,65.10782508,65.56343568,987.818686,479.645726,-120.33319457
1657,2016-08-03,2016,1,56,0,0,-102.88219289,0.7746539,-103.65684679,-103.20123619,884.936493,375.98888,79.79590251
1658,2016-08-04,2016,1,56,0,0,12.62005649,0.7746539,11.84540259,12.30101319,897.556549,387.834282,3.81260376
1659,2016-08-05,2016,1,55,0,1,-18.55005605,0.7746539,-19.32470995,-18.86909935,879.006493,368.509572,107.96918815
1660,2016-08-08,2016,1,55,0,0,-24.04277812,0.7746539,-24.81743202,-24.36182142,854.963715,343.69214,6.30112734
1661,2016-08-09,2016,1,56,1,0,31.82531158,0.7746539,31.05065768,31.50626828,886.789027,374.742798,9.82718334
1662,2016-08-10,2016,1,57,1,0,59.30592897,0.7746539,58.53127507,58.98688567,946.094956,433.274073,-39.59712576
1663,2016-08-11,2016,1,56,0,1,-49.23100491,0.7746539,-50.00565881,-49.55004821,896.863951,383.268414,59.79267823
1664,2016-08-12,2016,1,56,1,1,-11.93189537,0.7746539,-12.70654928,-12.25093868,884.932055,370.561865,-0.2562804
1665,2016-08-15,2016,1,57,1,0,-54.97230486,0.7746539,-55.74695876,-55.29134816,829.959751,314.814906,95.97198725
1666,2016-08-16,2016,1,58,1,0,-53.26089913,0.7746539,-54.03555304,-53.57994244,776.698851,260.779353,-71.88267591
1667,2016-08-17,2016,1,58,0,0,3.46492471,0.7746539,2.69027081,3.14588141,780.163776,263.469624,-17.55613087
1668,2016-08-18,2016,1,58,1,1,22.74040976,0.7746539,21.96575586,22.42136646,802.904186,285.43538,75.51569567
1669,2016-08-19,2016,1,58,1,1,-26.04763896,0.7746539,-26.82229286,-26.36668226,776.856547,258.613087,-12.78963614
1670,2016-08-22,2016,1,57,0,1,8.78771865,0.7746539,8.01306475,8.46867535,785.644266,266.626152,4.44121119
1671,2016-08-23,2016,1,57,0,0,-49.66064526,0.7746539,-50.43529916,-49.97968856,735.98362,216.190852,53.16438698
1672,2016-08-24,2016,1,53,0,4,-30.11348409,0.7746539,-30.888138,-30.4325274,705.870136,185.302714,-93.45125947
1673,2016-08-25,2016,1,54,1,0,21.99552625,0.7746539,21.22087235,21.67648295,727.865663,206.523587,10.42878676
1674,2016-08-26,2016,1,54,1,1,-39.20851233,0.7746539,-39.98316623,-39.52755563,688.65715,166.540421,-24.57540876
1675,2016-08-29,2016,1,54,0,0,-27.61190573,0.7746539,-28.38655963,-27.93094903,661.045244,138.153861,64.89597194
1676,2016-08-30,2016,1,54,1,1,-68.71273624,0.7746539,-69.48739014,-69.03177954,592.332508,68.666471,-17.05889626
1677,2016-08-31,2016,1,52,0,2,-27.14869294,0.7746539,-27.92334684,-27.46773624,565.183815,40.743124,-46.90784514
1678,2016-09-01,2016,1,53,1,0,86.36748734,0.7746539,85.59283344,86.04844404,651.551303,126.335957,1.90193493
1679,2016-09-02,2016,1,54,1,0,27.71007166,0.7746539,26.93541775,27.39102835,679.261374,153.271375,88.57044885
1680,2016-09-06,2016,1,55,2,1,66.18741966,0.7746539,65.41276575,65.86837635,745.448794,218.684141,32.22929698
1681,2016-09-07,2016,1,56,1,0,-35.99719038,0.7746539,-36.77184428,-36.31623368,709.451604,181.912297,29.26795366
1682,2016-09-08,2016,1,54,0,2,-50.07684416,0.7746539,-50.85149806,-50.39588746,659.374759,131.060799,-27.46025662
1683,2016-09-09,2016,1,54,1,1,-107.81865417,0.7746539,-108.59330807,-108.13769747,551.556105,22.467491,-292.14905367
1684,2016-09-12,2016,1,54,0,0,24.56488784,0.7746539,23.79023394,24.24584454,576.120993,46.257724,137.12215156
1685,2016-09-13,2016,1,55,1,0,-72.84524258,0.7746539,-73.61989648,-73.16428588,503.275751,-27.362172,-183.44709137
1686,2016-09-14,2016,1,56,1,0,-1.36457244,0.7746539,-2.13922635,-1.68361575,501.911178,-29.501398,-8.60553798
1687,2016-09-15,2016,1,58,2,0,29.30612179,0.7746539,28.53146789,28.98707849,531.2173,-0.96993,105.30605777
1688,2016-09-16,2016,1,57,1,2,-13.80821763,0.7746539,-14.58287153,-14.12726093,517.409082,-15.552802,-39.08983117
1689,2016-09-19,2016,1,56,0,1,56.14502483,0.7746539,55.37037092,55.82598152,573.554107,39.817569,51.16558082
1690,2016-09-20,2016,1,55,0,1,2.83408706,0.7746539,2.05943315,2.51504375,576.388194,41.877002,-26.96294598
1691,2016-09-21,2016,1,56,1,0,106.30235111,0.7746539,105.52769721,105.98330781,682.690545,147.404699,152.84909167
1692,2016-09-22,2016,1,57,1,0,-11.15607752,0.7746539,-11.93073142,-11.47512082,671.534468,135.473968,109.35910488
1693,2016-09-23,2016,1,57,0,0,-41.97672606,0.7746539,-42.75137996,-42.29576936,629.557742,92.722588,-68.15223134
1694,2016-09-26,2016,1,55,0,2,14.51352866,0.7746539,13.73887476,14.19448536,644.07127,106.461463,-84.21812544
1695,2016-09-27,2016,1,57,2,0,26.90785588,0.7746539,26.13320198,26.58881258,670.979126,132.594665,36.39874139
1696,2016-09-28,2016,1,58,2,1,35.23593901,0.7746539,34.46128511,34.91689571,706.215065,167.05595,98.97537619
1697,2016-09-29,2016,1,56,0,2,-15.26837729,0.7746539,-16.0430312,-15.5874206,690.946688,151.012919,-110.11068091
1698,2016-09-30,2016,1,55,0,1,-32.05959756,0.7746539,-32.83425147,-32.37864087,658.88709,118.178667,90.46892089
1699,2016-10-03,2016,1,56,1,0,52.93407767,0.7746539,52.15942377,52.61503436,711.821168,170.338091,-40.68933624
1700,2016-10-04,2016,1,56,0,0,-103.85239855,0.7746539,-104.62705245,-104.17144185,607.968769,65.711038,-72.44533102
1701,2016-10-05,2016,1,55,0,1,24.75663893,0.7746539,23.98198503,24.43759563,632.725408,89.693023,65.04670503
1702,2016-10-06,2016,1,56,1,0,10.37305321,0.7746539,9.59839931,10.05400991,643.098462,99.291423,-13.07372547
1703,2016-10-07,2016,1,56,1,1,-29.35573133,0.7746539,-30.13038524,-29.67477464,613.74273,69.161037,-57.16815178
1704,2016-10-10,2016,1,55,1,2,20.70910107,0.7746539,19.93444717,20.39005777,634.451831,89.095485,83.08506481
1705,2016-10-11,2016,1,55,0,0,-30.76358195,0.7746539,-31.53823585,-31.08262525,603.688249,57.557249,-165.40455468
1706,2016-10-12,2016,1,54,0,1,50.52397552,0.7746539,49.74932161,50.20493221,654.212225,107.30657,-1.68387858
1707,2016-10-13,2016,1,54,1,1,-8.65777575,0.7746539,-9.43242965,-8.97681905,645.554449,97.874141,-50.73235718
1708,2016-10-14,2016,1,54,1,1,-11.44500979,0.7746539,-12.2196637,-11.7640531,634.109439,85.654477,-25.6524129
1709,2016-10-17,2016,1,56,2,0,55.85856068,0.7746539,55.08390678,55.53951738,689.968,140.738384,-20.11638919
1710,2016-10-18,2016,1,56,0,0,42.85653586,0.7746539,42.08188196,42.53749256,732.824536,182.820266,71.20155662
1711,2016-10-19,2016,1,57,1,0,-9.34913096,0.7746539,-10.12378486,-9.66817426,723.475405,172.696481,54.32087342
1712,2016-10-20,2016,1,57,0,0,-1.25659364,0.7746539,-2.03124754,-1.57563694,722.218811,170.665233,-13.7378711
1713,2016-10-21,2016,1,56,0,1,-14.56916309,0.7746539,-15.34381699,-14.88820639,707.649648,155.321416,-11.01762542
1714,2016-10-24,2016,1,54,0,2,7.38856103,0.7746539,6.61390713,7.06951773,715.038209,161.935324,34.80487686
1715,2016-10-25,2016,1,54,0,0,-8.60599018,0.7746539,-9.38064409,-8.92503349,706.432219,152.554679,-86.19811294
1716,2016-10-26,2016,1,53,0,1,-111.10653037,0.7746539,-111.88118427,-111.42557367,595.325689,40.673495,-54.41524329
1717,2016-10-27,2016,1,53,1,1,-12.53539995,0.7746539,-13.31005385,-12.85444325,582.790289,27.363441,-105.366311
1718,2016-10-28,2016,1,54,2,1,51.71636012,0.7746539,50.94170622,51.39731682,634.506649,78.305148,-8.64056571
1719,2016-10-31,2016,1,53,2,3,53.99990163,0.7746539,53.22524773,53.68085833,688.50655,131.530395,20.41161817
1720,2016-11-01,2016,1,52,0,1,5.41490968,0.7746539,4.64025578,5.09586638,693.92146,136.170651,-83.66946156
1721,2016-11-02,2016,1,53,1,0,-16.03125307,0.7746539,-16.80590698,-16.35029638,677.890207,119.364744,-110.10740086
1722,2016-11-03,2016,1,53,0,0,23.01995957,0.7746539,22.24530567,22.70091627,700.910167,141.61005,-63.40588831
1723,2016-11-04,2016,1,53,0,0,-11.96746911,0.7746539,-12.74212301,-12.28651241,688.942698,128.867927,26.07371266
1724,2016-11-07,2016,1,54,1,0,-9.63046207,0.7746539,-10.40511597,-9.94950537,679.312235,118.462811,215.27900751
1725,2016-11-08,2016,1,52,0,2,48.33511001,0.7746539,47.56045611,48.01606671,727.647346,166.023267,29.06156385
1726,2016-11-09,2016,1,52,0,0,39.16085496,0.7746539,38.38620106,38.84181166,766.8082,204.409468,175.16898261
1727,2016-11-10,2016,1,51,0,1,-231.52776657,0.7746539,-232.30242047,-231.84680987,535.280434,-27.892953,53.22326032
1728,2016-11-11,2016,1,49,0,2,-75.3257126,0.7746539,-76.1003665,-75.6447559,459.954721,-103.993319,73.15105505
1729,2016-11-14,2016,1,50,1,0,-26.66213607,0.7746539,-27.43678998,-26.98117938,433.292585,-131.430109,106.37770261
1730,2016-11-15,2016,1,50,1,1,171.48705574,0.7746539,170.71240184,171.16801244,604.779641,39.282293,80.09015898
1731,2016-11-16,2016,1,50,0,0,-21.56638451,0.7746539,-22.34103841,-21.88542781,583.213256,16.941254,-18.51070007
1732,2016-11-17,2016,1,50,1,1,10.31303104,0.7746539,9.53837713,9.99398773,593.526287,26.479632,33.47075319
1733,2016-11-18,2016,1,50,0,0,13.49135897,0.7746539,12.71670507,13.17231567,607.017646,39.196337,1.91535801
1734,2016-11-21,2016,1,50,0,0,56.61997951,0.7746539,55.84532561,56.30093621,663.637626,95.041662,67.68039665
1735,2016-11-22,2016,1,50,1,1,60.48652325,0.7746539,59.71186934,60.16747994,724.124149,154.753532,47.93257176
1736,2016-11-23,2016,1,49,0,1,-27.10869226,0.7746539,-27.88334616,-27.42773556,697.015457,126.870185,42.43941497
1737,2016-11-25,2016,1,49,0,0,-2.3716307,0.7746539,-3.1462846,-2.690674,694.643826,123.723901,31.36466556
1738,2016-11-28,2016,1,49,1,1,31.30691597,0.7746539,30.53226207,30.98787267,725.950742,154.256163,-101.76781002
1739,2016-11-29,2016,1,49,0,0,-10.87956224,0.7746539,-11.65421614,-11.19860554,715.07118,142.601947,-9.86287434
1740,2016-11-30,2016,1,50,1,0,49.57012159,0.7746539,48.79546768,49.25107828,764.641302,191.397414,-4.10489345
1741,2016-12-01,2016,1,52,2,0,-125.20001876,0.7746539,-125.97467267,-125.51906207,639.441283,65.422742,-73.72652649
1742,2016-12-02,2016,1,53,1,0,50.22192034,0.7746539,49.44726644,49.90287704,689.663203,114.870008,14.69254238
1743,2016-12-05,2016,1,53,0,0,23.62780579,0.7746539,22.85315189,23.30876249,713.291009,137.72316,122.82599121
1744,2016-12-06,2016,1,54,2,1,-19.77485415,0.7746539,-20.54950805,-20.09389745,693.516155,117.173652,76.25282622
1745,2016-12-07,2016,1,54,0,0,-4.96446537,0.7746539,-5.73911927,-5.28350867,688.551689,111.434533,101.18952076
1746,2016-12-08,2016,1,54,1,1,-50.34799642,0.7746539,-51.12265032,-50.66703972,638.203693,60.311882,102.6232096
1747,2016-12-09,2016,1,53,0,1,-36.71914487,0.7746539,-37.49379877,-37.03818817,601.484548,22.818084,14.34579872
1748,2016-12-12,2016,1,52,1,2,-3.85332287,0.7746539,-4.62797677,-4.17236617,597.631225,18.190107,-82.30959354
1749,2016-12-13,2016,1,48,1,5,-40.22169087,0.7746539,-40.99634477,-40.54073417,557.409534,-22.806238,27.76512003
1750,2016-12-14,2016,1,49,1,0,-34.57572352,0.7746539,-35.35037743,-34.89476683,522.833811,-58.156615,-130.94691371
1751,2016-12-15,2016,1,48,0,1,13.42284062,0.7746539,12.64818672,13.10379732,536.256651,-45.508429,38.59456611
1752,2016-12-16,2016,1,50,2,0,-116.2321653,0.7746539,-117.0068192,-116.5512086,420.024486,-162.515248,-11.77985008
1753,2016-12-19,2016,1,49,0,1,-0.0219499,0.7746539,-0.7966038,-0.3409932,420.002536,-163.311852,27.1417372
1754,2016-12-20,2016,1,49,0,0,40.74601146,0.7746539,39.97135755,40.42696815,460.748548,-123.340494,53.73870986
1755,2016-12-21,2016,1,49,1,1,-31.96347777,0.7746539,-32.73813168,-32.28252108,428.78507,-156.078626,-36.28547373
1756,2016-12-22,2016,1,49,0,0,-28.085581,0.7746539,-28.8602349,-28.4046243,400.699489,-184.938861,-70.45481231
1757,2016-12-23,2016,1,51,2,0,-0.3416844,0.7746539,-1.1163383,-0.6607277,400.357805,-186.055199,38.48852638
1758,2016-12-27,2016,1,50,0,1,0.78462937,0.7746539,0.00997547,0.46558607,401.142434,-186.045223,36.73743137
1759,2016-12-28,2016,1,50,0,0,-1.10316128,0.7746539,-1.87781518,-1.42220458,400.039273,-187.923039,-97.63456313
1760,2016-12-29,2016,1,50,0,0,-8.89296586,0.7746539,-9.66761977,-9.21200917,391.146307,-197.590658,18.00657319
1761,2016-12-30,2016,1,50,0,0,-59.43018333,0.7746539,-60.20483724,-59.74922664,331.716123,-257.795496,-36.38654724
1762,2017-01-03,2017,1,50,0,0,24.86788347,0.7746539,24.09322957,24.54884017,356.584007,-233.702266,84.5526492
1763,2017-01-04,2017,1,49,0,1,80.25479194,0.7746539,79.48013804,79.93574864,436.838799,-154.222128,154.78409172
1764,2017-01-05,2017,1,49,0,0,-34.47650125,0.7746539,-35.25115515,-34.79554455,402.362298,-189.473283,-37.63639118
1765,2017-01-06,2017,1,48,0,1,-58.17340694,0.7746539,-58.94806085,-58.49245025,344.188891,-248.421344,-13.7204423
1766,2017-01-09,2017,1,47,1,2,-51.67879027,0.7746539,-52.45344417,-51.99783357,292.5101,-300.874788,-66.14614394
1767,2017-01-10,2017,1,46,0,1,70.74948812,0.7746539,69.97483422,70.43044482,363.259589,-230.899954,56.64655318
1768,2017-01-11,2017,1,47,2,1,16.10454897,0.7746539,15.32989507,15.78550567,379.364138,-215.570059,25.29465798
1769,2017-01-12,2017,1,48,1,0,-30.54737051,0.7746539,-31.32202441,-30.86641381,348.816767,-246.892083,-36.37081987
1770,2017-01-13,2017,1,49,1,0,8.40897844,0.7746539,7.63432453,8.08993513,357.225745,-239.257759,42.21497931
1771,2017-01-17,2017,1,50,1,0,-13.221227,0.7746539,-13.9958809,-13.5402703,344.004518,-253.25364,-54.30328444
1772,2017-01-18,2017,1,51,2,1,22.25808429,0.7746539,21.48343039,21.93904099,366.262603,-231.770209,25.02223843
1773,2017-01-19,2017,1,52,1,0,1.50789846,0.7746539,0.73324456,1.18885516,367.770501,-231.036965,-68.90296385
1774,2017-01-20,2017,1,53,3,2,-4.99121146,0.7746539,-5.76586536,-5.31025476,362.77929,-236.80283,46.70005437
1775,2017-01-23,2017,1,55,2,0,-23.90109141,0.7746539,-24.67574531,-24.22013471,338.878198,-261.478575,-20.95841002
1776,2017-01-24,2017,1,54,0,1,96.01884619,0.7746539,95.24419229,95.69980289,434.897045,-166.234383,114.22896485
1777,2017-01-25,2017,1,54,1,1,7.27527019,0.7746539,6.50061629,6.95622689,442.172315,-159.733767,80.85545933
1778,2017-01-26,2017,1,53,0,1,46.50510374,0.7746539,45.73044984,46.18606044,488.677418,-114.003317,-29.22185473
1779,2017-01-27,2017,1,53,0,0,27.02105965,0.7746539,26.24640575,26.70201635,515.698478,-87.756911,-32.2360925
1780,2017-01-30,2017,1,52,1,2,-47.16641975,0.7746539,-47.94107365,-47.48546305,468.532058,-135.697985,-95.94558761
1781,2017-01-31,2017,1,52,0,0,-16.13291283,0.7746539,-16.90756673,-16.45195613,452.399146,-152.605552,48.05925144
1782,2017-02-01,2017,1,52,0,0,14.45481232,0.7746539,13.68015842,14.13576902,466.853958,-138.925393,-15.48712962
1783,2017-02-02,2017,1,51,0,1,88.04622551,0.7746539,87.27157161,87.72718221,554.900183,-51.653822,5.57070999
1784,2017-02-03,2017,1,52,1,0,5.55406092,0.7746539,4.77940702,5.23501762,560.454244,-46.874415,110.90404014
1785,2017-02-06,2017,1,53,1,0,-11.0727044,0.7746539,-11.8473583,-11.3917477,549.38154,-58.721773,-52.34906651
1786,2017-02-07,2017,1,54,1,0,-35.75678531,0.7746539,-36.53143921,-36.07582861,513.624755,-95.253212,-31.14633724
1787,2017-02-08,2017,1,55,1,0,13.67152635,0.7746539,12.89687245,13.35248305,527.296281,-82.35634,14.1327444
1788,2017-02-09,2017,1,54,0,1,76.3471111,0.7746539,75.5724572,76.0280678,603.643392,-6.783882,106.77647333
1789,2017-02-10,2017,1,54,1,1,-15.62853302,0.7746539,-16.40318692,-15.94757632,588.014859,-23.187069,53.74942919
1790,2017-02-13,2017,1,54,1,1,4.86174916,0.7746539,4.08709526,4.54270586,592.876608,-19.099974,30.91240454
1791,2017-02-14,2017,1,53,0,1,-0.21577607,0.7746539,-0.99042997,-0.53481937,592.660832,-20.090404,37.87195798
1792,2017-02-15,2017,1,55,2,0,-22.40867398,0.7746539,-23.18332789,-22.72771729,570.252158,-43.273732,50.11896076
1793,2017-02-16,2017,1,54,0,1,-34.51731714,0.7746539,-35.29197104,-34.83636044,535.734841,-78.565703,-24.10407237
1794,2017-02-17,2017,1,53,0,1,-37.91150333,0.7746539,-38.68615723,-38.23054663,497.823338,-117.25186,8.59814208
1795,2017-02-21,2017,1,53,1,1,123.55734827,0.7746539,122.78269436,123.23830496,621.380686,5.530834,90.07576437
1796,2017-02-22,2017,1,52,0,1,-63.0933493,0.7746539,-63.8680032,-63.4123926,558.287337,-58.337169,-46.63674654
1797,2017-02-23,2017,1,52,1,1,-137.33431932,0.7746539,-138.10897322,-137.65336262,420.953017,-196.446142,-47.80451423
1798,2017-02-24,2017,1,53,1,0,-30.83785453,0.7746539,-31.61250843,-31.15689783,390.115163,-228.058651,0.89418214
1799,2017-02-27,2017,1,53,0,0,43.61054951,0.7746539,42.8358956,43.2915062,433.725712,-185.222755,52.33678932
1800,2017-02-28,2017,1,52,0,1,-12.23098203,0.7746539,-13.00563593,-12.55002533,421.49473,-198.228391,-93.94683353
1801,2017-03-01,2017,1,52,1,1,140.00694335,0.7746539,139.23228945,139.68790005,561.501674,-58.996102,139.48134703
1802,2017-03-02,2017,1,52,0,0,-119.72382543,0.7746539,-120.49847933,-120.04286873,441.777848,-179.494581,-95.14426005
1803,2017-03-03,2017,1,53,2,1,43.17585325,0.7746539,42.40119935,42.85680995,484.953701,-137.093382,0.13635921
1804,2017-03-06,2017,1,52,0,1,30.94639321,0.7746539,30.17173931,30.62734991,515.900095,-106.921642,-59.82223905
1805,2017-03-07,2017,1,51,0,1,-59.62432075,0.7746539,-60.39897465,-59.94336405,456.275774,-167.320617,-56.781786
1806,2017-03-08,2017,1,52,1,0,-104.86872317,0.7746539,-105.64337707,-105.18776647,351.407051,-272.963994,-47.89479903
1807,2017-03-09,2017,1,52,0,0,-8.98656544,0.7746539,-9.76121934,-9.30560874,342.420485,-282.725213,-30.46699082
1808,2017-03-10,2017,1,53,1,0,15.64461125,0.7746539,14.86995734,15.32556794,358.065097,-267.855256,44.32907969
1809,2017-03-13,2017,1,52,0,1,38.4618236,0.7746539,37.6871697,38.1427803,396.52692,-230.168086,29.15983717
1810,2017-03-14,2017,1,52,0,0,-49.31103859,0.7746539,-50.08569249,-49.63008189,347.215882,-280.253779,-68.25817211
1811,2017-03-15,2017,1,51,0,1,120.9047128,0.7746539,120.1300589,120.5856695,468.120594,-160.12372,151.73684597
1812,2017-03-16,2017,1,50,0,1,-15.69860884,0.7746539,-16.47326274,-16.01765214,452.421985,-176.596983,6.61660922
1813,2017-03-17,2017,1,51,1,0,-21.25460634,0.7746539,-22.02926024,-21.57364964,431.167379,-198.626243,16.06328323
1814,2017-03-20,2017,1,52,1,0,55.81026291,0.7746539,55.03560901,55.49121961,486.977642,-143.590634,-33.61360324
1815,2017-03-21,2017,1,50,0,2,-156.64606446,0.7746539,-157.42071836,-156.96510776,330.331578,-301.011352,-188.30690964
1816,2017-03-22,2017,1,49,0,1,14.38504889,0.7746539,13.61039499,14.06600559,344.716626,-287.400957,15.19264067
1817,2017-03-23,2017,1,49,0,0,-0.4750404,0.7746539,-1.2496943,-0.7940837,344.241586,-288.650651,25.18658888
1818,2017-03-24,2017,1,51,2,0,-12.9936505,0.7746539,-13.7683044,-13.3126938,331.247936,-302.418956,6.71977494
1819,2017-03-27,2017,1,50,0,1,-0.94621108,0.7746539,-1.72086498,-1.26525438,330.301725,-304.139821,14.72103196
1820,2017-03-28,2017,1,50,0,0,13.6864493,0.7746539,12.9117954,13.367406,343.988174,-291.228025,72.80840434
1821,2017-03-29,2017,1,51,1,0,-14.62309782,0.7746539,-15.39775172,-14.94214112,329.365076,-306.625777,49.22713494
1822,2017-03-30,2017,1,52,1,0,31.28511578,0.7746539,30.51046188,30.96607248,360.650192,-276.115315,31.19758718
1823,2017-03-31,2017,1,52,0,0,6.85414121,0.7746539,6.0794873,6.5350979,367.504333,-270.035828,15.22419206
1824,2017-04-03,2017,1,52,0,0,-0.62320176,0.7746539,-1.39785566,-0.94224506,366.881131,-271.433684,-71.56440231
1825,2017-04-04,2017,1,50,0,2,18.1954892,0.7746539,17.4208353,17.8764459,385.07662,-254.012848,-5.73523365
1826,2017-04-05,2017,1,50,0,0,-84.52902483,0.7746539,-85.30367874,-84.84806814,300.547596,-339.316527,-72.43489126
1827,2017-04-06,2017,1,51,1,0,38.21834317,0.7746539,37.44368927,37.89929987,338.765939,-301.872838,77.96449127
1828,2017-04-07,2017,1,50,0,1,28.46732659,0.7746539,27.69267269,28.14828329,367.233265,-274.180165,-15.57639853
1829,2017-04-10,2017,1,48,0,2,-54.66250226,0.7746539,-55.43715616,-54.98154556,312.570763,-329.617321,28.6792691
1830,2017-04-11,2017,1,47,0,1,27.07397441,0.7746539,26.2993205,26.7549311,339.644737,-303.318001,26.2615264
